Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Disease,Diabetes,Primary care,C10E311,91942,Type I diabetes mellitus with multiple complications,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E400,43921,Unstable type 1 diabetes mellitus,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E411,49949,Unstable type I diabetes mellitus,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E500,18683,Type 1 diabetes mellitus with ulcer,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E511,93878,Type I diabetes mellitus with ulcer,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E600,69993,Type 1 diabetes mellitus with gangrene,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E700,18387,Type 1 diabetes mellitus with retinopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E711,95343,Type I diabetes mellitus with retinopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E800,35288,Type 1 diabetes mellitus - poor control,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E900,40682,Type 1 diabetes mellitus maturity onset,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10E911,96235,Type I diabetes mellitus maturity onset,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EA00,69676,Type 1 diabetes mellitus without complication,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EA11,62613,Type I diabetes mellitus without complication,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EB00,68105,Type 1 diabetes mellitus with mononeuropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EC00,46301,Type 1 diabetes mellitus with polyneuropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EC11,91943,Type I diabetes mellitus with polyneuropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10ED00,10418,Type 1 diabetes mellitus with nephropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EE00,39070,Type 1 diabetes mellitus with hypoglycaemic coma,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EF00,49554,Type 1 diabetes mellitus with diabetic cataract,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EG00,93468,Type 1 diabetes mellitus with peripheral angiopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EH00,18642,Type 1 diabetes mellitus with arthropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EJ00,54008,Type 1 diabetes mellitus with neuropathic arthropathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EK00,30323,Type 1 diabetes mellitus with persistent proteinuria,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EL00,30294,Type 1 diabetes mellitus with persistent microalbuminuria,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EM00,10692,Type 1 diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EM11,62209,Type I diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EN00,40837,Type 1 diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EN11,66145,Type I diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP00,22871,Type 1 diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EP11,97894,Type I diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10EQ00,55239,Type 1 diabetes mellitus with gastroparesis,Type I diabetes mellitus (3),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109.12,17859,Type 2 diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109.13,18219,Type II diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109011,50225,Type II diabetes mellitus with renal complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109012,18209,Type 2 diabetes mellitus with renal complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109111,59725,Type II diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109112,70316,Type 2 diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109211,67905,Type II diabetes mellitus with neurological complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109212,45919,Type 2 diabetes mellitus with neurological complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109411,55075,Type II diabetes mellitus with ulcer,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109412,65704,Type 2 diabetes mellitus with ulcer,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109511,62107,Type II diabetes mellitus with gangrene,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109512,46150,Type 2 diabetes mellitus with gangrene,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109611,58604,Type II diabetes mellitus with retinopathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109612,42762,Type 2 diabetes mellitus with retinopathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109711,24458,Type II diabetes mellitus - poor control,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109712,45913,Type 2 diabetes mellitus - poor control,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109A11,50813,Type II diabetes mellitus with mononeuropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109B11,47409,Type II diabetes mellitus with polyneuropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109C11,64571,Type II diabetes mellitus with nephropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109C12,24836,Type 2 diabetes mellitus with nephropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109D11,56268,Type II diabetes mellitus with hypoglycaemic coma,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109D12,61071,Type 2 diabetes mellitus with hypoglycaemic coma,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109E11,48192,Type II diabetes mellitus with diabetic cataract,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109E12,44779,Type 2 diabetes mellitus with diabetic cataract,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109F11,54899,Type II diabetes mellitus with peripheral angiopathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109F12,60699,Type 2 diabetes mellitus with peripheral angiopathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109G11,18143,Type II diabetes mellitus with arthropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109G12,49869,Type 2 diabetes mellitus with arthropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109H11,47816,Type II diabetes mellitus with neuropathic arthropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109H12,66965,Type 2 diabetes mellitus with neuropathic arthropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109J00,18278,Insulin treated Type 2 diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109J12,18264,Insulin treated Type II diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C109K00,36633,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F.00,758,Type 2 diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F.11,22884,Type II diabetes mellitus,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F000,18777,Type 2 diabetes mellitus with renal complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F011,57278,Type II diabetes mellitus with renal complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F100,47321,Type 2 diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F200,34268,Type 2 diabetes mellitus with neurological complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F211,98616,Type II diabetes mellitus with neurological complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F300,65267,Type 2 diabetes mellitus with multiple complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F311,43227,Type II diabetes mellitus with multiple complications,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F400,49074,Type 2 diabetes mellitus with ulcer,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F411,91646,Type II diabetes mellitus with ulcer,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F500,12736,Type 2 diabetes mellitus with gangrene,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F600,18496,Type 2 diabetes mellitus with retinopathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F611,49655,Type II diabetes mellitus with retinopathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F700,25627,Type 2 diabetes mellitus - poor control,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F711,47315,Type II diabetes mellitus - poor control,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F900,47954,Type 2 diabetes mellitus without complication,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10F911,53392,Type II diabetes mellitus without complication,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10FA00,62674,Type 2 diabetes mellitus with mononeuropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,C10FA11,95351,Type II diabetes mellitus with mononeuropathy,Type II diabetes mellitus (4),https://portal.caliberresearch.org/disease-or-syndrome
